src_ip,dst_ip,src_port,dst_port,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
245.234.7.160,174.73.212.71,15374,1369,2023/12/22 18:41,127981,656.3474266,15.62731968,7.81365984,7.81365984,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.160,173.32.149.129,15374,64637,2023/12/22 18:41,437077,576.5574487,13.7275583,6.863779151,6.863779151,3,3,126,126,42,42,42,0,42,42,42,0,42,42,42,0,0,24,24,8,0,87415.4,437077,0,174830.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,3,3,126,126
245.234.7.160,108.207.150.91,15374,17260,2023/12/22 18:41,6046929,83.34809289,1.984478402,1.984478402,0,12,0,504,0,42,42,42,0,0,0,0,0,42,42,42,0,0,96,0,8,0,549720.8182,4005331,0,1239012.659,6046929,4005331,0,549720.8182,1239012.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4005331,2041598,3023464.5,981866.5,0,0,0,0,0,0,42,0,0,12,0,504,0
245.234.7.160,179.55.241.223,15374,1190,2023/12/22 18:41,6046927,125.0221807,2.976718588,2.976718588,0,18,0,756,0,42,42,42,0,0,0,0,0,42,42,42,0,0,144,0,8,0,355701.5882,4005331,0,1030701.906,6046927,4005331,0,355701.5882,1030701.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4005331,2041596,3023463.5,981867.5,0,0,0,0,0,0,42,0,0,18,0,756,0
245.234.7.160,166.173.13.3,15374,37172,2023/12/22 18:41,50278,5012.132543,119.3364891,59.66824456,59.66824456,3,3,126,126,42,42,42,0,42,42,42,0,42,42,42,0,0,24,24,8,0,10055.6,50278,0,20111.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,3,3,126,126
245.234.7.140,181.66.223.122,51149,80,2023/12/22 18:41,33627965,118.353876,1.784229287,1.130011881,0.654217405,38,22,2520,1460,78,66,66.31578947,1.920872378,74,66,66.36363636,1.666391162,78,66,66.33333333,1.831817555,3.355555556,760,440,20,0,569965.5085,29967547,0,3863180.005,33627965,29967547,0,908863.9189,4846646.67,33614424,29982086,13,1600686.857,6350690.255,0,0,0,0,1,0,0,0,0,0,0,0.578947368,66.33333333,65535,347,816210,13059,203482.4375,244297.5152,29966971,13063,1954309.765,7007201.208,0,0,0,0,0,0,66.31578947,66.36363636,0,38,22,2520,1460
245.234.7.140,181.66.223.115,51150,80,2023/12/22 18:41,30764273,97.19066009,1.462735687,0.617599512,0.845136175,19,26,1266,1724,78,66,66.63157895,2.679562539,74,66,66.30769231,1.538461538,78,66,66.44444444,2.103495034,4.424691358,380,520,20,0,699188.0227,29971627,1,4464517.994,30764273,29971627,1,1709126.278,6855412.8,30751533,29984723,12,1230061.32,5870197.993,0,0,0,0,1,0,0,0,0,0,0,1.368421053,66.44444444,65535,154,444175,10754,108202.1667,153631.715,29971100,10397,3402315.556,9394416.579,0,0,0,0,0,0,66.63157895,66.30769231,0,19,26,1266,1724
245.234.7.140,181.66.223.115,51151,80,2023/12/22 18:41,30147421,26.93431057,0.398043999,0.232192332,0.165851666,7,5,474,338,78,66,67.71428571,4.199125273,74,66,67.6,3.2,78,66,67.66666667,3.815174381,14.55555556,140,100,20,0,2740674.636,30106290,2,8653769.132,30147421,30106290,2,5024570.167,11216887.71,30134177,30119671,13,7533544.25,13040107.38,0,0,0,0,1,0,0,0,0,0,0,0.714285714,67.66666667,65535,108,12574,12488,12531,43,30106288,12088,10043784,14186332.63,0,0,0,0,0,0,67.71428571,67.6,0,7,5,474,338
245.234.7.140,181.66.223.115,51152,80,2023/12/22 18:41,30146615,26.93503068,0.398054641,0.23219854,0.1658561,7,5,474,338,78,66,67.71428571,4.199125273,74,66,67.6,3.2,78,66,67.66666667,3.815174381,14.55555556,140,100,20,0,2740601.364,30105508,0,8653544.813,30146615,30105508,0,5024435.833,11216598,30134124,30118310,14,7533531,13039329.17,0,0,0,0,1,0,0,0,0,0,0,0.714285714,67.66666667,65535,108,12060,11354,11707,353,30105508,11255,10042974,14186353.84,0,0,0,0,0,0,67.71428571,67.6,0,7,5,474,338
245.234.7.140,181.66.223.115,51153,80,2023/12/22 18:41,30146613,26.93503247,0.398054667,0.232198556,0.165856111,7,5,474,338,78,66,67.71428571,4.199125273,74,66,67.6,3.2,78,66,67.66666667,3.815174381,14.55555556,140,100,20,0,2740601.182,30105511,110,8653545.916,30146613,30105511,402,5024435.5,11216599.4,30133758,30118403,343,7533439.5,13039435.81,0,0,0,0,1,0,0,0,0,0,0,0.714285714,67.66666667,65535,108,12245,11768,12006.5,238.5,30105219,11731,10043174.67,14186007.6,0,0,0,0,0,0,67.71428571,67.6,0,7,5,474,338
245.234.7.140,181.66.223.122,51154,80,2023/12/22 18:41,30019182,22.65218286,0.333120336,0.199872202,0.133248134,6,4,408,272,78,66,68,4.472135955,74,66,68,3.464101615,78,66,68,4.098780306,16.8,120,80,20,0,3335464.667,29979263,4,9420006.936,30019182,29979263,4,6003836.4,11987714.41,30005980,29992734,447,10001993.33,14135589.19,0,0,0,0,1,0,0,0,0,0,0,0.666666667,68,65535,108,12858,11849,12353.5,504.5,29978760,12348,10001323.33,14126180.94,0,0,0,0,0,0,68,68,0,6,4,408,272
245.234.7.181,221.125.252.126,60564,465,2023/12/22 18:42,5547229,438.0565504,6.669996858,3.785673892,2.884322966,21,16,1362,1068,78,54,64.85714286,5.11101252,78,66,66.75,2.90473751,78,54,65.67567568,4.399349178,19.35427319,420,320,20,0,154089.6944,4966205,1,814000.0356,5547229,4966685,1,277361.45,1076453.524,5456030,4966856,12,363735.3333,1230845.181,0,0,0,0,1,0,0,0,0,0,0,0.761904762,65.67567568,65535,49093,97251,62779,78010.85714,11872.90572,4965554,5608,612475.6667,1539246.778,0,0,0,0,0,0,64.85714286,66.75,0,21,16,1362,1068
245.234.7.181,221.125.252.126,60565,993,2023/12/22 18:42,6678001,373.7645442,5.690325593,3.144653617,2.545671976,21,17,1362,1134,78,54,64.85714286,5.11101252,78,66,66.70588235,2.823529412,78,54,65.68421053,4.3413875,18.84764543,420,340,20,0,180486.5135,4884279,1,800911.4301,6678001,5069096,1,333900.05,1107272.908,6587382,4884279,12,411711.375,1183475.885,0,0,0,0,1,0,0,0,0,0,0,0.80952381,65.68421053,65535,48894,4883705,63648,714263.7778,1502079.909,4700036,5830,536211.25,1281894.293,0,0,0,0,0,0,64.85714286,66.70588235,0,21,17,1362,1134
245.234.7.181,55.77.90.8,60567,993,2023/12/22 18:42,2311548,1022.691287,15.573979,9.084821081,6.489157915,21,15,1374,990,78,54,65.42857143,4.499433071,78,54,66,4.38178046,78,54,65.66666667,4.459696053,19.88888889,420,300,20,0,66044.22857,281114,1,92710.15203,2311548,290854,1,115577.4,106550.1083,2123393,291042,13,151670.9286,101669.639,0,0,0,0,1,0,0,0,0,0,0,0.714285714,65.66666667,65535,0,280586,185278,199085.9,28309.50582,271898,8504,167636.6923,63499.39249,0,0,0,0,0,0,65.42857143,66,0,21,15,1374,990
245.234.7.181,40.170.254.182,60570,587,2023/12/22 18:42,550861,4545.611325,68.98291947,39.93747969,29.04543978,22,16,1428,1076,78,54,64.90909091,4.999173485,78,66,67.25,3.381937315,78,54,65.89473684,4.540979918,20.62049861,440,320,20,0,14888.13514,298428,0,48821.33657,550861,352150,0,26231.47619,73825.93725,537175,298428,14,35811.66667,72190.93331,0,0,0,0,1,0,0,0,0,0,0,0.727272727,65.89473684,65535,106,297629,8318,44235.9,85383.57444,245386,9503,37922.91667,64053.75493,0,0,0,0,0,0,64.90909091,67.25,0,22,16,1428,1076
245.234.7.145,163.226.183.159,3641,53587,2023/12/22 18:42,120112990,178.0157167,3.22196625,2.081373547,1.140592704,250,137,13500,7882,54,54,54,0,74,54,57.53284672,5.678813353,74,54,55.25064599,3.777632846,14.27050992,5000,2740,20,0,311173.2591,16907856,-112,1308874.528,119824445,17099392,0,481222.6707,1615993.921,119963450,17016047,809,882084.1912,2258029.258,0,0,0,0,1,0,0,0,0,0,0,0.548,55.25064599,65093,16608,16716320,14289,866837.3279,2191978.627,16799665,10891,809486.2519,2081361.06,0,0,0,0,0,0,54,57.53284672,0,250,137,13500,7882
245.234.7.168,167.168.182.109,24245,50362,2023/12/22 18:42,6016753,20.94152776,0.498607804,0.498607804,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3008376.5,4011785,2004968,1003408.5,6016753,4011785,2004968,3008376.5,1003408.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2006817,2004968,2005892.5,924.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.140,170.83.140.215,51141,24813,2023/12/22 18:42,112338157,112.8022779,1.709125422,0.952481355,0.756644067,107,85,7062,5610,66,66,66,0,66,66,66,0,66,66,66,0,0,2140,1700,20,0,588157.8901,14524747,0,1921961.72,112338157,14726844,0,1059793.934,2514884.39,112170489,14524747,30124,1335362.964,2738034.764,0,0,0,0,1,0,0,0,0,0,0,0.794392523,66,65535,16682,14524746,29537,1510569.708,2902581.795,14323258,29394,1280882.412,2689033.365,0,0,0,0,0,0,66,66,0,107,85,7062,5610
245.234.7.50,40.170.249.45,59055,995,2023/12/22 18:42,886327,3420.859344,51.89958108,25.94979054,25.94979054,23,23,1530,1502,78,66,66.52173913,2.44717344,74,54,65.30434783,3.849729325,78,54,65.91304348,3.282536711,10.77504726,460,460,20,0,19696.15556,354274,0,53665.20075,869994,371246,0,39545.18182,77665.86416,868706,354274,13,39486.63636,73658.14555,0,0,0,0,1,0,0,0,0,0,0,1,65.91304348,65535,0,353550,16027,69532.3,96386.30928,337694,6049,47442.8,79794.62077,0,0,0,0,0,0,66.52173913,65.30434783,0,23,23,1530,1502
245.234.7.50,54.134.187.248,59056,110,2023/12/22 18:42,504034,3844.978712,57.53580116,33.72788344,23.80791772,17,12,1134,804,78,66,66.70588235,2.823529412,78,66,67,3.31662479,78,66,66.82758621,3.040745888,9.246135553,340,240,20,0,18001.21429,115318,1,28361.87957,470772,136946,1,29423.25,36955.23635,479370,116112,12,43579.09091,36835.51177,0,0,0,0,1,0,0,0,0,0,0,0.705882353,66.82758621,65535,24624,114954,24212,51462.5,31056.22387,114956,24421,49440.22222,29830.95121,0,0,0,0,0,0,66.70588235,67,0,17,12,1134,804
245.234.7.50,40.170.249.45,59057,995,2023/12/22 18:42,627799,3883.408543,58.93606075,30.26446363,28.67159712,19,18,1266,1172,78,66,66.63157895,2.679562539,74,54,65.11111111,4.331908598,78,54,65.89189189,3.659742893,13.39371804,380,360,20,0,17438.86111,205212,2,37734.14686,610990,227395,2,33943.88889,55096.6875,610902,205212,14,35935.41176,54438.6179,0,0,0,0,1,0,0,0,0,0,0,0.947368421,65.89189189,65535,0,204488,15809,59234.75,59805.80654,183214,6249,44606.63636,49559.16948,0,0,0,0,0,0,66.63157895,65.11111111,0,19,18,1266,1172
245.234.7.145,163.224.76.32,3964,47226,2023/12/22 18:42,111213692,72.5809912,1.2948046,0.872194765,0.422609835,97,47,5238,2834,54,54,54,0,74,54,60.29787234,7.72923407,74,54,56.05555556,5.312168653,28.2191358,1940,940,20,0,777718.1259,14118283,0,2119577.605,111213692,14118283,0,1158475.958,2511889.898,111147716,14383732,2382,2416254.696,3362730.914,0,0,0,0,1,0,0,0,0,0,0,0.484536082,56.05555556,65315,17424,14118282,62036,2423192.325,3401729.563,14117960,5689,1960384.808,3121324.72,0,0,0,0,0,0,54,60.29787234,0,97,47,5238,2834
245.234.7.168,53.97.217.39,24245,20416,2023/12/22 18:42,55188,1522.070015,36.23976227,18.11988113,18.11988113,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.145,156.59.252.248,4253,13376,2023/12/22 18:42,408529,1096.617376,19.58245314,12.23903321,7.343419929,5,3,278,170,62,54,55.6,3.2,62,54,56.66666667,3.771236166,62,54,56,3.464101615,12,100,60,20,0,58361.28571,136535,1,67040.35693,271994,135996,1,67998.5,67786.32995,273450,137255,136195,136725,530,0,0,0,0,1,0,0,0,0,0,0,0.6,56,65535,65467,135276,135078,135177,99,136111,135079,135629.6667,424.1551079,0,0,0,0,0,0,55.6,56.66666667,0,5,3,278,170
245.234.7.168,127.84.1.254,24245,26873,2023/12/22 18:42,13702,6130.491899,145.9640928,72.98204642,72.98204642,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.175,220.48.28.25,64211,80,2023/12/22 18:42,208890,1723.395088,28.72325147,19.14883431,9.574417157,4,2,240,120,78,54,60,10.39230485,66,54,60,6,78,54,60,9.16515139,84,80,40,20,0,41778,103279,295,50007.84154,208890,103574,2175,69630,47698.21549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,60,65535,2432,0,0,0,0,102759,101104,101931.5,827.5,0,0,0,0,0,0,60,60,0,4,2,240,120
245.234.7.175,40.170.249.140,64213,80,2023/12/22 18:42,37596,12820.51282,186.1900202,106.3942973,79.79572295,4,3,276,206,78,66,69,5.196152423,74,66,68.66666667,3.771236166,78,66,68.85714286,4.64230766,21.55102041,80,60,20,0,6266,16478,2,7179.336529,37596,20543,2,12532,8974.006575,20665,16577,4088,10332.5,6244.5,0,0,0,0,1,0,0,0,0,0,0,0.75,68.85714286,65535,14,0,0,0,0,16478,16000,16239,239,0,0,0,0,0,0,69,68.66666667,0,4,3,276,206
245.234.7.175,181.66.245.216,64214,80,2023/12/22 18:42,3625045,697.3706533,10.48262849,4.413738312,6.068890179,16,22,1068,1460,78,66,66.75,2.90473751,74,66,66.36363636,1.666391162,78,66,66.52631579,2.279621877,5.1966759,320,440,20,0,97974.18919,3029461,1,492012.7343,3625045,3029461,1,241669.6667,750045.8111,3575613,3034907,13,170267.2857,649103.171,0,0,0,0,1,0,0,0,0,0,0,1.375,66.52631579,65535,175,3029033,1056,562737,1108863.06,3028405,5394,488697.1429,1038773.371,0,0,0,0,0,0,66.75,66.36363636,0,16,22,1068,1460
245.234.7.168,173.42.75.40,24245,47936,2023/12/22 18:42,6022716,20.92079387,0.49811414,0.49811414,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3011358,4009801,2012915,998443,6022716,4009801,2012915,3011358,998443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2012915,1996886,2004900.5,8014.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.145,46.245.109.61,4270,11856,2023/12/22 18:43,3039234,147.4055634,2.632242203,1.645151377,0.987090826,5,3,278,170,62,54,55.6,3.2,62,54,56.66666667,3.771236166,62,54,56,3.464101615,12,100,60,20,0,434176.2857,1263028,3,515312.1393,2089348,1263516,3,522337,544636.3268,1776206,950204,826002,888103,62101,0,0,0,0,1,0,0,0,0,0,0,0.6,56,65535,64223,1262660,825143,1043901.5,218758.5,1263028,824778,1012563,184322.819,0,0,0,0,0,0,55.6,56.66666667,0,5,3,278,170
245.234.7.168,168.250.251.5,24245,47371,2023/12/22 18:43,6020511,20.92845607,0.498296573,0.498296573,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3010255.5,4011260,2009251,1001004.5,6020511,4011260,2009251,3010255.5,1001004.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2009251,2002009,2005630,3621,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.168,180.198.110.66,24245,63302,2023/12/22 18:43,6019966,20.93035077,0.498341685,0.498341685,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3009983,4010828,2009138,1000845,6019966,4010828,2009138,3009983,1000845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2009138,2001690,2005414,3724,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.50,40.170.249.45,59062,995,2023/12/22 18:43,812825,3486.605358,52.90191616,28.29637376,24.6055424,23,20,1530,1304,78,66,66.52173913,2.44717344,74,54,65.2,4.118252056,78,54,65.90697674,3.395030249,11.52623039,460,400,20,0,19352.97619,382213,0,58859.88417,795943,401325,0,36179.22727,82825.36602,795630,382213,13,41875.26316,83309.02602,0,0,0,0,1,0,0,0,0,0,0,0.869565217,65.90697674,65535,0,381820,15695,68536.1,105434.688,363405,9557,50159.21429,87762.25636,0,0,0,0,0,0,66.52173913,65.2,0,23,20,1530,1304
245.234.7.50,40.170.249.45,59065,995,2023/12/22 18:43,732457,3328.52304,50.51491077,25.94008932,24.57482146,19,18,1266,1172,78,66,66.63157895,2.679562539,74,54,65.11111111,4.331908598,78,54,65.89189189,3.659742893,13.39371804,380,360,20,0,20346.02778,312512,1,53539.10788,715920,330366,1,39773.33333,76563.44623,715718,312512,13,42101.05882,76326.85213,0,0,0,0,1,0,0,0,0,0,0,0.947368421,65.89189189,65535,0,312120,15994,71857.875,93856.05735,294859,6723,53686.18182,79705.8009,0,0,0,0,0,0,66.63157895,65.11111111,0,19,18,1266,1172
245.234.7.168,175.247.176.109,24245,58341,2023/12/22 18:43,93547,897.9443488,21.37962735,10.68981368,10.68981368,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.180,40.170.249.28,50196,443,2023/12/22 18:43,98634176,10.03708897,0.152077106,0.091246263,0.060830842,9,6,594,396,66,66,66,0,66,66,66,0,66,66,66,0,0,180,120,20,0,7045298.286,29334349,1,11641943.52,98634176,29334853,1,12329272,13116710.9,69299278,29270682,401,13859855.6,12421451.43,0,0,0,0,1,0,0,0,0,0,0,0.666666667,66,485,47,29333845,13892971,24653581,6347288.431,29334349,16364,19726137.8,11373155.36,0,0,0,0,0,0,66,66,0,9,6,594,396
245.234.7.145,177.107.175.5,4295,51868,2023/12/22 18:43,2484603,288.9797686,5.232224223,3.219830291,2.012393932,8,5,440,278,62,54,55,2.645751311,62,54,55.6,3.2,62,54,55.23076923,2.886409698,8.331360947,160,100,20,0,207050.25,1057690,1,298116.8921,2064180,1057690,1,294882.8571,365633.5876,2337491,1478246,966,584372.75,545772.4617,0,0,0,0,1,0,0,0,0,0,0,0.625,55.23076923,65535,0,1057688,147111,468343.25,350278.114,1057559,147112,458759.2,314059.761,0,0,0,0,0,0,55,55.6,0,8,5,440,278
245.234.7.140,53.235.30.242,51165,80,2023/12/22 18:43,31589059,109.2783422,1.64613957,0.538161013,1.107978557,17,35,1134,2318,78,66,66.70588235,2.823529412,74,66,66.22857143,1.332789005,78,66,66.38461538,1.962669357,3.852071006,340,700,20,0,619393.3137,29838264,1,4135318.506,31586090,29838264,1,1974130.625,7199635.044,31584855,29841403,12,928966.3235,5036810.982,0,0,0,0,1,0,0,0,0,0,0,2.058823529,66.38461538,65535,2252,1000330,3624,426112.75,406516.0143,29838094,81238,7883866.75,12679481.84,0,0,0,0,0,0,66.70588235,66.22857143,0,17,35,1134,2318
245.234.7.140,53.235.30.39,51166,80,2023/12/22 18:43,31371938,51.12849579,0.7650149,0.38250745,0.38250745,12,12,804,800,78,66,67,3.31662479,74,66,66.66666667,2.211083194,78,66,66.83333333,2.823512391,7.972222222,240,240,20,0,1363997.304,30180881,12,6147137.716,31368543,30180881,3121,2851685.727,8646843.048,31368028,30184695,12,2851638.909,8648074.898,0,0,0,0,1,0,0,0,0,0,0,1,66.83333333,65535,2252,1001248,258,230576.8,386441.3006,30180462,15935,6266649.8,11962597.45,0,0,0,0,0,0,67,66.66666667,0,12,12,804,800
245.234.7.140,53.235.30.39,51167,80,2023/12/22 18:43,31291131,82.89888915,1.246359552,0.447411121,0.79894843,14,25,936,1658,78,66,66.85714286,3.090472522,74,66,66.32,1.567673435,78,66,66.51282051,2.251743426,5.070348455,280,500,20,0,823450.8158,30148978,1,4823742.592,31288031,30148978,1,2406771.615,8012812.123,31287701,30152345,11,1303654.208,6018670.98,0,0,0,0,1,0,0,0,0,0,0,1.785714286,66.51282051,65535,1984,1000118,4903,277579.5,418230.9612,30148711,15604,7812372.5,12901743.8,0,0,0,0,0,0,66.85714286,66.32,0,14,25,936,1658
245.234.7.140,53.235.30.39,51168,80,2023/12/22 18:43,31280668,61.82732415,0.927090176,0.447560775,0.479529401,14,15,936,998,78,66,66.85714286,3.090472522,74,66,66.53333333,1.995550606,78,66,66.68965517,2.587815592,6.696789536,280,300,20,0,1117166.714,30118126,8,5584309.665,31277314,30118126,8,2405947.231,8004138.094,31276526,30121647,12,2234037.571,7738833.095,0,0,0,0,1,0,0,0,0,0,0,1.071428571,66.68965517,65535,2252,1001030,138,281786.5,416063.1533,30117959,58047,7811249,12884473.44,0,0,0,0,0,0,66.85714286,66.53333333,0,14,15,936,998
245.234.7.140,53.235.30.54,51169,80,2023/12/22 18:43,31281148,50.95720912,0.92707595,0.383617634,0.543458316,12,17,672,922,78,54,56,6.633249581,58,54,54.23529412,0.941176471,78,54,54.96551724,4.413793103,19.48156956,240,340,20,0,1117183.857,29279383,11,5424159.638,31277906,29279383,694,2843446,8365583.282,31277297,29283019,11,1954831.063,7061530.985,0,0,0,0,1,0,0,0,0,0,0,1.416666667,54.96551724,65535,0,998592,631,487655.75,358387.8114,29278989,388210,7807186,12398745.58,0,0,0,0,0,0,56,54.23529412,0,12,17,672,922
245.234.7.140,53.235.30.39,51170,80,2023/12/22 18:43,31280349,59.71800379,0.895130678,0.447565339,0.447565339,14,14,936,932,78,66,66.85714286,3.090472522,74,66,66.57142857,2.060315015,78,66,66.71428571,2.630278949,6.918367347,280,280,20,0,1158531.444,30141700,1,5687180.397,31276967,30141700,1,2405920.538,8010946.592,31276517,30145298,12,2405885.923,8012004.723,0,0,0,0,1,0,0,0,0,0,0,1,66.71428571,65535,2252,999905,3677,222985.6,388983.4,30141484,5726,6249854.8,11951655.05,0,0,0,0,0,0,66.85714286,66.57142857,0,14,14,936,932
245.234.7.140,41.162.187.131,51171,80,2023/12/22 18:43,31111990,40.8202754,0.73926483,0.321419491,0.417845339,10,13,564,706,78,54,56.4,7.2,58,54,54.30769231,1.06587742,78,54,55.2173913,4.925148612,24.25708885,200,260,20,0,1414181.364,30982792,1,6452408.505,31111990,30982792,1,3456887.778,9731884.028,31088543,31007707,12,2590711.917,8568054.017,0,0,0,0,1,0,0,0,0,0,0,1.3,55.2173913,65535,8190,30879,22942,25367.75,3203.344844,30982510,23291,6216852.6,12382828.99,0,0,0,0,0,0,56.4,54.30769231,0,10,13,564,706
245.234.7.140,53.235.30.242,51178,80,2023/12/22 18:43,30849176,21.78340193,0.38898932,0.19449466,0.19449466,6,6,348,324,78,54,58,8.94427191,54,54,54,0,78,54,56,6.633249581,44,120,120,20,0,2804470.545,29832952,95,8551931.353,30846221,29832952,3815,6169244.2,11838148.13,30844910,29836002,614,6168982,11839823.31,0,0,0,0,1,0,0,0,0,0,0,1,56,65535,6432,1000584,186,500385,500199,29832857,1000493,15416675,14416182,0,0,0,0,0,0,58,54,0,6,6,348,324
245.234.7.140,53.235.30.46,51181,80,2023/12/22 18:43,30846386,71.25632157,1.069817385,0.648374173,0.421443212,20,13,1332,866,78,66,66.6,2.615339366,74,66,66.61538462,2.13175484,78,66,66.60606061,2.436333484,5.935720845,400,260,20,0,963949.5625,28991612,111,5037746.76,30843446,28991612,1038,1623339.263,6455477.905,30842488,28994952,319,2570207.333,7972805.17,0,0,0,0,1,0,0,0,0,0,0,0.65,66.60606061,65535,2252,1002566,3676,201025,330019.4744,28991212,5620,3421498.333,9046022.137,0,0,0,0,0,0,66.6,66.61538462,0,20,13,1332,866
245.234.7.140,53.235.30.39,51184,80,2023/12/22 18:43,30844392,34.88478554,0.51873287,0.259366435,0.259366435,8,8,540,536,78,66,67.5,3.968626967,74,66,67,2.645751311,78,66,67.25,3.381937315,11.4375,160,160,20,0,2056292.8,29832586,84,7427646.9,30841297,29832586,348,4405899.571,10386057.6,30841009,29836097,298,4405858.429,10387514.44,0,0,0,0,1,0,0,0,0,0,0,1,67.25,65535,1716,995044,329,497686.5,497357.5,29832170,995131,15413650.5,14418519.5,0,0,0,0,0,0,67.5,67,0,8,8,540,536
245.234.7.140,53.235.30.242,51186,80,2023/12/22 18:43,30844853,34.04133584,0.615986077,0.259362559,0.356623518,8,11,456,594,78,54,57,7.937253933,54,54,54,0,78,54,55.26315789,5.359125078,28.72022161,160,220,20,0,1713602.944,29827200,24,6822307.287,30841857,29827200,4161,4405979.571,10383762.37,30840815,29830509,24,3084081.5,8920358.757,0,0,0,0,1,0,0,0,0,0,0,1.375,55.26315789,65535,6432,991481,126,332209.3333,466179.7494,29826887,5194,10274525.33,13831469.73,0,0,0,0,0,0,57,54,0,8,11,456,594
245.234.7.140,53.235.30.241,51187,80,2023/12/22 18:43,30832186,140.8917292,2.594691145,0.713540065,1.88115108,22,58,1212,3132,78,54,55.09090909,4.999173485,54,54,54,0,78,54,54.3,2.666458325,7.11,440,1160,20,0,390280.6582,28987943,-14,3240269.417,30828845,28987943,664,1468040.238,6157561.501,30828799,28991542,11,540856.1228,3804483.134,0,0,0,0,1,0,0,0,0,0,0,2.636363636,54.3,65535,8576,997207,301,252539,323613.3341,28987685,6872,4393587.714,10045184.45,0,0,0,0,0,0,55.09090909,54,0,22,58,1212,3132
